Symbol,Date,Close,Volume
GDX,20151201,19.25,24500
GDY,20151201,0.03,108000
GED,20151201,0.007,32000
GEG,20151201,1.255,184723
GEM,20151201,3.64,1599602
GER,20151201,0.062,597245
GFY,20151201,1.89,18300
GGG,20151201,0.027,1010844
GHC,20151201,1.78,62122
GID,20151201,0.027,200000
GJT,20151201,1.89,231957
GLB,20151201,1.35,2371
GLF,20151201,0.01,45004
GLH,20151201,0.23,108168
GLL,20151201,0.105,92000
GLN,20151201,0.009,1750761
GMA,20151201,2.6,7358058
GMD,20151201,0.022,50000
GME,20151201,0.03,17878
GMF,20151201,2.1,39002
GMG,20151201,6.3,3452809
GML,20151201,0.025,140000
GMM,20151201,0.155,2123177
GMR,20151201,0.003,370000
GNC,20151201,8.15,800403
GNE,20151201,1.79,59706
GNG,20151201,0.9,15423
GNX,20151201,0.15,75000
GOE,20151201,0.028,74931
GOLD,20151201,140.68,3829
GOR,20151201,0.37,555905
GOW,20151201,3.06,1805
GOZ,20151201,3.04,487993
GPT,20151201,4.74,5634422
GRB,20151201,0.076,196822
GRF,20151201,1.41,10638
GRR,20151201,0.12,309404
GRY,20151201,0.052,608488
GSC,20151201,0.011,1333282
GSE,20151201,0.086,2000
GSS,20151201,0.63,76773
GTE,20151201,0.015,15124
GTG,20151201,0.032,2737586
GTK,20151201,2.08,8438
GTR,20151201,0.013,10000
GTY,20151201,2.85,2198124
GUD,20151201,7.97,491567
GVF,20151201,1.035,109553
GWA,20151201,1.905,2975218
GXL,20151201,5.9,740815
GXY,20151201,0.086,2410958
GZL,20151201,2.74,10785
HAR,20151201,0.004,50000
HAV,20151201,0.24,6000
HAW,20151201,0.036,114068
HCH,20151201,0.125,40000
HDX,20151201,0.105,90752
HEG,20151201,0.003,148827
HFA,20151201,3.02,313430
HFR,20151201,1.565,440398
HGG,20151201,6.47,2805780
HGO,20151201,0.175,86860
HHV,20151201,1.185,196970
HHY,20151201,0.099,117000
HIG,20151201,0.068,20000
HIL,20151201,0.38,171951
HIT,20151201,0.285,5000
HLO,20151201,0.4,30000
HLX,20151201,0.039,19500
HNG,20151201,0.49,531
HNR,20151201,0.003,1000000
HOM,20151201,0.46,20807
HPI,20151201,2.62,50769
HRL,20151201,0.08,200000
HRR,20151201,0.096,60000
HSK,20151201,0.063,178005
HSN,20151201,2.78,558033
HSO,20151201,2.69,9432822
HTA,20151201,0.082,8233
HUB,20151201,3.48,74489
HUO,20151201,4.1,15684
HVN,20151201,4.15,2739068
HZN,20151201,0.099,848640
IAA,20151201,61.66,9876
IAF,20151201,105.4,8827
IAG,20151201,5.69,9772703
IAU,20151201,0.13,32577
IB8,20151201,0.21,2000
IBC,20151201,0.485,52226
IBG,20151201,0.04,497240
IBK,20151201,43.11,1080
ICG,20151201,0.005,2008943
ICN,20151201,0.032,167236
ICQ,20151201,0.93,275877
ICS,20151201,1.66,5398
ICT,20151201,0.094,15000
IDR,20151201,2.1,202879
IDT,20151201,0.36,140383
IDX,20151201,1.8,170989
IDZ,20151201,0.365,190000
IEC,20151201,0.011,53000
IEL,20151201,3.44,1083258
IEM,20151201,47.15,14535
IEU,20151201,57.81,30231
IFL,20151201,9.61,854768
IFM,20151201,0.705,641262
IFN,20151201,0.46,1217422
IGO,20151201,2.45,5584972
IGS,20151201,0.003,3315000
IHD,20151201,13.61,31343
IHK,20151201,27.68,1391
IJH,20151201,203.16,703
IJP,20151201,17.23,48533
IJR,20151201,161.31,162
IKO,20151201,73.53,351
IKW,20151201,0.003,100000
ILB,20151201,114.64,921
ILC,20151201,22.8,66458
ILU,20151201,5.8,3121993
IMA,20151201,0.08,500000
IMD,20151201,0.22,78847
IMF,20151201,1.42,274101
IMU,20151201,0.011,440910
INA,20151201,2.67,70358
IND,20151201,0.013,1496
INL,20151201,0.006,131950
IOF,20151201,3.88,2595068
IOO,20151201,104,53044
IOZ,20151201,22.15,106008
IPD,20151201,0.985,317633
IPE,20151201,0.255,250000
IPH,20151201,8.3,533464
IPL,20151201,3.91,8713722
IPP,20151201,3.84,930455
IPT,20151201,0.032,769467
IQ3,20151201,0.295,3000
IQE,20151201,0.36,2374259
IRE,20151201,9.79,793431
IRI,20151201,2.13,347749
IRL,20151201,0.004,200000
IRM,20151201,0.011,50000
IRU,20151201,164.99,739
ISD,20151201,4.58,640479
ISN,20151201,0.039,90004
ISO,20151201,3.86,14592
ISU,20151201,1.325,123696
ISX,20151201,0.36,726409
ITD,20151201,0.24,17000
ITW,20151201,18.89,2138
IVC,20151201,12.1,508313
IVE,20151201,84.31,14064
IVO,20151201,0.056,6380940
IVV,20151201,290.65,23028
IVX,20151201,0.007,2039329
IWG,20151201,0.16,147000
IXI,20151201,129.86,2288
IXJ,20151201,143.73,10356
IXP,20151201,82.8,595
IXR,20151201,0.007,878461
IZZ,20151201,51.82,55403
JBH,20151201,18.95,1416244
JCS,20151201,0.018,30000
JHC,20151201,3.4,796389
JHX,20151201,16.61,2200978
JIN,20151201,1.035,8000
JKA,20151201,0.007,200000
JKL,20151201,0.18,113200
JPR,20151201,0.25,26065
JYC,20151201,1.05,60000
KAM,20151201,0.745,5000
KAR,20151201,1.805,1012723
KAS,20151201,0.022,123941
KBC,20151201,0.185,83000
KBL,20151201,0.022,326667
KCN,20151201,0.61,245228
KDL,20151201,0.057,13785
KDR,20151201,0.105,5789
KEY,20151201,0.004,185185
KGL,20151201,0.1,5744
KII,20151201,2.5,84250
KIN,20151201,0.1,35000
KKL,20151201,0.011,3557865
KKT,20151201,0.28,7366
KMD,20151201,1.46,70498
KME,20151201,0.39,38000
KNL,20151201,0.18,355952
KNM,20151201,0.015,2510921
KNO,20151201,0.315,106555
KOR,20151201,0.045,25000
KPC,20151201,0.11,111065
KRC,20151201,0.018,200000
KRL,20151201,0.005,61250
KRM,20151201,0.185,332818
KRS,20151201,0.14,2100
KSC,20151201,1.18,2492
KSL,20151201,1.07,210225
KTE,20151201,0.032,270000
LAA,20151201,0.305,62573
LAM,20151201,0.25,5000
LAU,20151201,0.515,47000
LBT,20151201,0.14,110000
LCK,20151201,0.23,3826
LCR,20151201,0.003,500000
LCT,20151201,0.051,25000
LEG,20151201,0.009,648219
LEP,20151201,3.84,103042
LER,20151201,0.16,162171
LFC,20151201,0.041,4667
LGD,20151201,0.215,468471
LGO,20151201,0.009,1865800
LGR,20151201,0.081,50000
LHB,20151201,0.15,43000
LHC,20151201,3.12,57718
LIC,20151201,2.6,1865
LIT,20151201,0.097,613650
LKO,20151201,0.002,78358
LLC,20151201,13.1,2526002
LMB,20151201,0.058,468794
LMG,20151201,0.008,2250000
LMW,20151201,0.53,4000
LNG,20151201,1.205,2234518
LNK,20151201,7.29,658697
LNR,20151201,6.55,2050
LOM,20151201,0.27,247070
LOV,20151201,3.5,108505
LRR,20151201,0.001,1000000
LRS,20151201,0.008,584883
LSR,20151201,0.03,306341
LTN,20151201,0.085,75000
LTR,20151201,0.009,510000
LTX,20151201,0.024,520000
LVT,20151201,0.32,566391
LWP,20151201,0.006,11451615
LYC,20151201,0.11,17800332
LYL,20151201,1.25,6214
MAD,20151201,0.079,39614
MAH,20151201,0.098,985109
MAI,20151201,0.55,14238
MAQ,20151201,8.91,1739
MAT,20151201,0.18,12333
MBE,20151201,0.375,11343684
MCE,20151201,0.59,5597
MCH,20151201,0.25,1930
MCP,20151201,0.7,117297
MCR,20151201,0.245,47802
MCS,20151201,0.068,140928
MCT,20151201,0.02,1661500
MDC,20151201,0.22,73892
MDG,20151201,0.071,922
MDI,20151201,0.008,150000
MDR,20151201,0.052,36360215
MEB,20151201,0.335,115132
MED,20151201,0.04,63294
MEI,20151201,0.023,1300000
MEL,20151201,0.056,178278
MEO,20151201,0.014,75810
MEP,20151201,0.07,40312
MEU,20151201,0.028,1230301
MEZ,20151201,2.17,1122
MFF,20151201,2.14,428558
MFG,20151201,26.39,542201
MGC,20151201,2.32,450655
MGE,20151201,2.68,1050990
MGL,20151201,0.022,320
MGP,20151201,0.36,80000
MGR,20151201,1.895,20381492
MGV,20151201,0.016,74500
MGX,20151201,0.185,3941219
MGY,20151201,0.035,125000
MHG,20151201,2.48,60137
MIG,20151201,0.93,76354
MIL,20151201,1.99,144704
MIN,20151201,4.96,1133295
MIR,20151201,2.49,45413
MJP,20151201,0.89,204148
MKB,20151201,0.039,797548
MKO,20151201,0.029,200000
MLB,20151201,1.915,6296
MLD,20151201,0.805,139189
MLM,20151201,0.085,35000
MLS,20151201,0.001,50000
MLT,20151201,4.38,152743
MLX,20151201,1.075,377321
MMJ,20151201,0.28,546751
MML,20151201,0.365,750833
MMS,20151201,13.49,398797
MNB,20151201,0.002,9748139
MNC,20151201,0.004,9568417
MND,20151201,6.33,278457
MNF,20151201,3,99280
MNQ,20151201,0.02,26685
MNS,20151201,0.4,828874
MNW,20151201,0.065,409419
MNY,20151201,0.955,90880
MOC,20151201,1.81,381164
MOD,20151201,0.005,4977473
MOQ,20151201,0.038,15000
MOX,20151201,0.011,125390
MOY,20151201,0.042,209595
MOZ,20151201,0.048,5151559
MPJ,20151201,0.006,17270259
MPL,20151201,2.38,21427305
MPO,20151201,0.14,108040
MPP,20151201,1.43,74046
MQA,20151201,4.21,3867352
MQG,20151201,82.69,974832
MRD,20151201,0.01,1384945
MRF,20151201,0.06,339000
MRM,20151201,0.23,755978
MRP,20151201,0.105,273648
MRQ,20151201,0.06,442967
MSB,20151201,1.735,1265154
MSR,20151201,0.005,300000
MSV,20151201,0.019,289956
MTA,20151201,0.07,15000
MTH,20151201,0.006,657926
MTL,20151201,0.07,165000
MTR,20151201,4.67,2143544
MTS,20151201,1.68,35533262
MTU,20151201,11.45,633676
MUA,20151201,1,20009
MUM,20151201,0.003,844683
MUS,20151201,0.19,775754
MVA,20151201,18.79,4991
MVB,20151201,26.04,500
MVF,20151201,1.47,1284375
MVP,20151201,3.85,25860
MVS,20151201,16.18,4119
MVT,20151201,0.14,15856
MVW,20151201,21.78,10989
MWR,20151201,1.25,5000
MXI,20151201,0.625,97234
MYE,20151201,0.245,14166
MYN,20151201,0.009,100000
MYO,20151201,3.49,1747329
MYQ,20151201,0.145,70000
MYR,20151201,1.12,6577433
MYS,20151201,4.7,61284
MYT,20151201,2.62,3058
MYX,20151201,1.36,3293337
MZI,20151201,0.385,265259
MZM,20151201,0.255,46000
MZN,20151201,0.007,460410
NAB,20151201,29.91,6099299
NAE,20151201,0.003,2166474
NAG,20151201,0.076,452126
NAM,20151201,0.28,18116
NAN,20151201,1.55,236534
NCC,20151201,0.96,5300
NCK,20151201,4.17,14733
NCL,20151201,0.14,85000
NCM,20151201,11.31,3552369
NCO,20151201,0.006,95000
NDO,20151201,0.39,197
NDQ,20151201,11.24,23302
NEA,20151201,0.38,2001883
NEC,20151201,1.78,6423898
NEN,20151201,0.023,109282
NEU,20151201,0.095,1093900
NGE,20151201,0.02,292730
NGY,20151201,0.031,283500
NHC,20151201,1.86,78228
NHF,20151201,3.85,1297176
NIU,20151201,0.001,37500
NKP,20151201,0.089,110000
NML,20151201,0.025,16470
NMS,20151201,1.07,11251
NMT,20151201,0.145,766588
NOR,20151201,0.14,32861801
NPX,20151201,3.86,44028
NRR,20151201,0.064,506934
NRT,20151201,0.13,776979
NSL,20151201,0.01,3240871
NSR,20151201,1.57,1095921
NST,20151201,2.53,4717377
NSX,20151201,0.1,50000
NTC,20151201,3.15,3509720
NTU,20151201,0.14,36500
NUF,20151201,8.51,3396635
NVL,20151201,1.32,38921
NVT,20151201,4.57,973377
NWH,20151201,0.115,774757
NWS,20151201,20.13,132494
NWZ,20151201,0.05,2457078
NXM,20151201,0.079,378
NXR,20151201,0.022,327330
NXT,20151201,2.45,509505
NYO,20151201,0.001,1200000
NZO,20151201,0.4,18877
OBJ,20151201,0.055,2829563
OCC,20151201,0.37,754200
OCL,20151201,1.785,24181
OCP,20151201,1.405,4807
ODN,20151201,0.018,18268152
OEC,20151201,0.6,37500
OEL,20151201,0.023,1461832
OEX,20151201,0.014,466113
OFX,20151201,3.42,1923746
OGC,20151201,2.69,494957
OGX,20151201,0.195,50703
OGY,20151201,0.022,250150
OHE,20151201,3.17,4000
OIL,20151201,0.029,586850
OKU,20151201,0.07,197761
OLH,20151201,0.04,49600
OLV,20151201,0.12,53288
OMH,20151201,0.094,133900
OML,20151201,4.33,441591
OMT,20151201,0.042,20000
ONT,20151201,7.6,2067
OOO,20151201,18.12,5175
OPG,20151201,0.48,12991
ORA,20151201,2.29,3963866
ORE,20151201,1.465,114731
ORG,20151201,5.7,9849077
ORI,20151201,15.8,2322116
ORL,20151201,2.84,53407
ORN,20151201,0.024,3371025
ORR,20151201,0.12,50000
ORS,20151201,0.01,1783747
OSH,20151201,8.23,10696755
OSL,20151201,0.17,1076585
OSP,20151201,0.24,230700
OTC,20151201,0.18,6395
OTH,20151201,0.56,77535
OVH,20151201,0.78,989578
OVL,20151201,0.01,16634367
OVR,20151201,0.006,1980027
OZB,20151201,0.004,100000
OZF,20151201,20.78,31992
OZL,20151201,4.08,3474784
OZR,20151201,6.34,5967
PAA,20151201,0.082,199833
PAB,20151201,0.009,200000
PAC,20151201,6.73,74616
PAF,20151201,0.97,129694
PAI,20151201,1.04,369678
PAN,20151201,0.225,246344
PAR,20151201,0.315,6000
PBD,20151201,0.009,1508000
PBG,20151201,0.71,1956193
PBP,20151201,0.33,25000
PBT,20151201,0.13,55002
PCL,20151201,0.005,20000
PDN,20151201,0.225,2338899
PDZ,20151201,0.18,64142
PEA,20151201,0.4,67022
PEH,20151201,0.2,4192014
PEK,20151201,0.056,132202
PEN,20151201,1.3,154833
PEP,20151201,3.4,27235
PEX,20151201,0.195,15000
PEZ,20151201,0.057,58762
PFG,20151201,0.095,27000
PFL,20151201,1.165,41015
PGC,20151201,0.635,1061411
PGF,20151201,1.05,109842
PGH,20151201,4.86,844577
PGI,20151201,0.094,32371
PGM,20151201,0.056,25255
PGS,20151201,0.004,389327
PGY,20151201,0.001,600000
PHG,20151201,0.5,83710
PHK,20151201,0.038,1029000
PIC,20151201,0.99,257225
PIO,20151201,0.015,696440
PIQ,20151201,0.32,142394
PLP,20151201,0.004,6667
PLS,20151201,0.26,2535040
PMC,20151201,1.885,244083
PME,20151201,3.29,40444
PML,20151201,0.036,200000
PMP,20151201,0.5,470822
PMV,20151201,14.22,260876
PMY,20151201,0.007,269941
PNC,20151201,1.73,65598
PNL,20151201,0.295,1695
PNN,20151201,0.01,1340697
PNR,20151201,0.06,451030
PNV,20151201,0.15,1052659
POH,20151201,0.014,143000
POP,20151201,0.033,1075000
POS,20151201,0.047,1143077
POU,20151201,20.64,188
POZ,20151201,0.027,50000
PPC,20151201,1.06,379781
PPG,20151201,0.44,18467
PPL,20151201,0.405,73117
PPS,20151201,0.32,39147
PPT,20151201,46.82,232882
PRG,20151201,2.6,734293
PRO,20151201,2.15,213648
PRR,20151201,0.051,1679478
PRT,20151201,0.525,50918
PRU,20151201,0.325,1335722
PRY,20151201,3.26,2346759
PSA,20151201,0.087,128912
PSF,20151201,0.018,790000
PSM,20151201,0.008,110000
PSQ,20151201,2.21,6588
PSY,20151201,0.16,685865
PSZ,20151201,1,298809
PTB,20151201,0.35,54910
PTL,20151201,0.5,32000
PTM,20151201,8.29,1321059
PTR,20151201,0.005,66331
PTX,20151201,0.064,933096
PUN,20151201,0.02,50000
PVD,20151201,0.048,31622
PWH,20151201,2.74,144765
PWN,20151201,0.024,630000
PXG,20151201,0.135,334232
PXS,20151201,0.22,117634
PYC,20151201,0.016,231666
PYM,20151201,0.007,7970072
QAG,20151201,7.72,2850
QAN,20151201,3.69,13378043
QAU,20151201,11.23,4593
QBE,20151201,12.67,4699304
QBL,20151201,0.01,1872001
QFN,20151201,11.52,500
QHL,20151201,0.155,4220641
QOZ,20151201,11.5,18020
QRE,20151201,3.49,215
QUB,20151201,2.46,3426294
QUR,20151201,0.075,4820572
QUS,20151201,28.29,79
QVE,20151201,1.03,238917
RAD,20151201,0.063,273264
RAP,20151201,0.076,3973007
RBR,20151201,0.014,167357
RBX,20151201,0.005,12679
RCB,20151201,20.29,8321
RCF,20151201,0.004,12000
RCG,20151201,1.65,1472484
RCO,20151201,0.2,7500
RCR,20151201,2.32,96112
RCT,20151201,3.84,4000
RDF,20151201,0.37,120000
RDH,20151201,1.1,727
RDV,20151201,28.74,9027
REA,20151201,51.86,473611
REC,20151201,6.85,819065
RED,20151201,0.058,604748
REG,20151201,6.15,481016
REH,20151201,34.94,6808
RES,20151201,0.055,258936
REX,20151201,0.92,68000
REZ,20151201,0.14,189896
RFF,20151201,1.385,196566
RFG,20151201,4.59,1236042
RFL,20151201,0.155,661890
RFN,20151201,0.77,705845
RFT,20151201,0.007,200000
RFX,20151201,0.22,494655
RGB,20151201,21.06,3450
RGP,20151201,0.065,32000
RGS,20151201,0.11,102000
RHC,20151201,67.5,472720
RHL,20151201,3.49,7810
RHP,20151201,1.365,98795
RHS,20151201,0.15,100000
RIC,20151201,1.64,2115299
RIE,20151201,0.009,200000
RIM,20151201,0.015,775384
RIO,20151201,46.92,2001201
RIS,20151201,0.18,20000
RKN,20151201,2.44,19481
RLE,20151201,0.1,37924
RMD,20151201,8.25,2060288
RMP,20151201,0.023,250000
RMR,20151201,0.001,8000000
RMX,20151201,0.002,2806979
RNI,20151201,0.015,457500
RNO,20151201,0.032,5100645
RNS,20151201,0.027,387563
RNT,20151201,0.55,3664114
RNU,20151201,0.011,100000
RNY,20151201,0.27,605000
ROG,20151201,0.001,5000000
ROY,20151201,0.012,200000
RRL,20151201,1.97,3482582
RSG,20151201,0.28,762785
RSM,20151201,20.65,1214
RTG,20151201,0.4,156878
RTR,20151201,0.012,199725
RUM,20151201,0.045,19000
RVA,20151201,0.83,5000
RVL,20151201,28.09,998
RVR,20151201,0.09,336190
RVY,20151201,0.025,180000
RWD,20151201,0.65,143139
RWH,20151201,2.15,238
RXL,20151201,0.016,291418
RXM,20151201,0.07,463827
RXP,20151201,0.535,16360
RYG,20151201,0.053,40504419
S2R,20151201,0.155,905521
S32,20151201,1.195,18941853
SAI,20151201,4.24,701737
SAR,20151201,0.51,1775654
SBB,20151201,0.044,34467
SBM,20151201,1.065,4762079
SCG,20151201,4.14,20002242
SCI,20151201,0.02,500000
SCP,20151201,2.14,1378893
SDA,20151201,3.81,447105
SDF,20151201,1.45,2756307
SDG,20151201,1.615,235879
SDL,20151201,0.014,933397
SDM,20151201,0.86,96128
SEA,20151201,0.285,3397796
SEG,20151201,0.001,5683333
SEH,20151201,0.08,2764076
SEK,20151201,14.24,958057
SEN,20151201,0.155,1989008
SES,20151201,0.15,115680
SFC,20151201,4.65,211
SFG,20151201,0.06,1165013
SFI,20151201,0.056,2301130
SFL,20151201,0.34,65000
SFN,20151201,0.19,10000
SFR,20151201,5.24,1769988
SFX,20151201,0.46,57339
SFY,20151201,51.67,17942
SGF,20151201,3.7,700865
SGH,20151201,1.185,50394651
SGM,20151201,6.85,1019286
SGN,20151201,0.7,2081504
SGP,20151201,4.1,8057078
SGQ,20151201,0.073,808536
SGR,20151201,4.86,1951592
SHJ,20151201,2,328063
SHL,20151201,20.59,1214148
SHM,20151201,0.91,23359
SHP,20151201,0.012,186951
SHV,20151201,9.39,457818
SIO,20151201,0.9,146811
SIP,20151201,0.845,1928415
SIQ,20151201,3.6,69516
SIT,20151201,0.295,17000
SIV,20151201,9.02,17963
SIX,20151201,0.005,8971666
SKB,20151201,0.36,41102
SKC,20151201,3.98,631795
SKF,20151201,0.14,100000
SKI,20151201,1.92,6066954
SKT,20151201,4.19,478249
SLC,20151201,2.1,41769
SLF,20151201,11.85,106607
SLK,20151201,3.7,114661
SLM,20151201,0.72,1944
SLR,20151201,0.155,7390023
SLX,20151201,0.37,211633
SMA,20151201,0.065,9610732
SMI,20151201,0.009,462230
SMM,20151201,0.145,4978
SMN,20151201,0.64,76280
SMR,20151201,0.175,40000
SMX,20151201,3.12,334936
SNC,20151201,0.86,28572
SND,20151201,0.58,39718
SNL,20151201,2.1,2907
SNY,20151201,0.055,32000
SOC,20151201,0.003,4398373
SOI,20151201,0.001,500000
SOL,20151201,15.65,38334
SOM,20151201,2.77,250
SOR,20151201,0.185,486442
SPI,20151201,0.008,220000
SPK,20151201,3.11,1293560
SPL,20151201,0.775,242240
SPO,20151201,2.2,7532648
SPX,20151201,0.005,467835
SPY,20151201,288.7,446
SPZ,20151201,0.22,323711
SRF,20151201,1.98,739517
SRI,20151201,0.027,173533
SRR,20151201,0.01,88982
SRS,20151201,0.032,504616
SRT,20151201,0.017,21922258
SRV,20151201,7.03,16939
SRX,20151201,41.29,320084
SSM,20151201,0.355,17253
SSN,20151201,0.004,950415
SSO,20151201,11.42,5433
STA,20151201,0.005,156604
STL,20151201,0.032,922040
STO,20151201,4.06,14273643
STS,20151201,0.75,35147
STW,20151201,50.19,587671
STX,20151201,0.135,841723
SUD,20151201,0.03,125104
SUH,20151201,0.004,4130000
SUL,20151201,10.47,2714657
SUM,20151201,0.045,120000
SUN,20151201,13.72,3773922
SUR,20151201,0.001,110000
SVA,20151201,0.265,13000
SVL,20151201,0.001,1500000
SVW,20151201,5.27,592505
SVY,20151201,0.175,4800
SWE,20151201,0.042,40000
SWK,20151201,0.096,2346649
SWL,20151201,1.03,30370
SWM,20151201,0.74,7057540
SXA,20151201,0.053,50000
SXL,20151201,1.21,2944178
SXX,20151201,0.003,1000000
SXY,20151201,0.14,6692964
SYA,20151201,0.018,248166
SYD,20151201,6.57,4937635
SYI,20151201,27.36,2319
SYR,20151201,3.62,711555
TAH,20151201,4.61,5148689
TAM,20151201,0.044,281075
TAP,20151201,0.2,1251146
TAR,20151201,0.07,10108
TAS,20151201,0.056,40000
TAU,20151201,0.15,50000
TAW,20151201,0.003,589400
TBR,20151201,3.45,15
TCH,20151201,2.16,15723
TCL,20151201,10.29,5614293
TCN,20151201,0.077,183079
TDO,20151201,0.038,135000
TEG,20151201,0.001,850000
TEN,20151201,0.16,2524401
TFC,20151201,1.74,585281
TFL,20151201,0.37,216905
TGA,20151201,2,520120
TGG,20151201,1.27,173192
TGN,20151201,0.038,109142
TGP,20151201,1,95030
TGR,20151201,4.51,675816
TGS,20151201,0.059,1596430
TGZ,20151201,0.505,51279
THX,20151201,0.07,99875
TIS,20151201,0.04,472636
TIX,20151201,2.44,852394
TKL,20151201,0.015,294802
TLG,20151201,0.36,12019
TLM,20151201,0.5,71300
TLS,20151201,5.49,33249411
TME,20151201,3.55,384874
TMK,20151201,0.004,624000
TMP,20151201,0.78,78698
TMX,20151201,0.007,150000
TMZ,20151201,0.053,18000
TND,20151201,0.017,70000
TNE,20151201,4.45,634678
TNG,20151201,0.135,1020004
TNP,20151201,0.01,1000000
TNR,20151201,0.28,5643
TOE,20151201,0.07,455311
TOF,20151201,2.02,178217
TOM,20151201,0.15,6000
TON,20151201,0.135,855620
TOP,20151201,0.56,400606
TOT,20151201,1.12,42000
TOU,20151201,0.13,12814
TOX,20151201,2.83,76567
TPD,20151201,0.009,360573
TPE,20151201,4.4,149754
TPI,20151201,0.64,7988902
TPM,20151201,10.55,1513674
TPP,20151201,0.11,80000
TPR,20151201,0.038,180000
TPS,20151201,0.03,6228530
TRS,20151201,10.62,93174
TRY,20151201,0.235,310642
TSM,20151201,0.4,31799
TSV,20151201,0.051,2351405
TTC,20151201,0.64,20801
TTE,20151201,0.026,85000
TTI,20151201,0.038,279261
TTS,20151201,4.32,4807060
TWD,20151201,3.25,307
TWE,20151201,7.78,4550432
TYX,20151201,0.023,8000
TZL,20151201,0.068,20000
TZN,20151201,0.14,75000
UBE,20151201,20.27,767
UBI,20151201,0.48,180253
UBJ,20151201,20.79,2951
UBN,20151201,0.53,9988
UBU,20151201,21.52,1387
UBW,20151201,21.19,4250
UCM,20151201,0.19,55157
UGL,20151201,2.44,222477
UIL,20151201,0.05,150008
UML,20151201,0.018,592497
UNS,20151201,0.175,981442
UNV,20151201,0.21,1067000
UOS,20151201,0.49,44424
URF,20151201,2.17,8514
URI,20151201,0.7,20546
USA,20151201,0.02,52041
USD,20151201,13.48,186094
UXC,20151201,1.2,1567363
VAF,20151201,49.43,16600
VAH,20151201,0.44,63489
VAP,20151201,74.53,12794
VAS,20151201,67.31,35592
VCX,20151201,2.79,12481856
VED,20151201,2.76,16793354
VEU,20151201,62.38,16540
VGB,20151201,48.97,320
VGE,20151201,52.76,2212
VGS,20151201,59.39,10376
VHY,20151201,58.2,15657
VIT,20151201,2.65,1141053
VLA,20151201,0.655,104122
VLC,20151201,57.1,424
VLW,20151201,1.98,127765
VMG,20151201,0.005,482766
VMS,20151201,0.022,106000
VMT,20151201,0.3,308539
VMX,20151201,0.145,938
VOC,20151201,7.36,756148
VPC,20151201,0.069,8819915
VRL,20151201,6.89,273357
VRT,20151201,6.4,437976
VSC,20151201,1.11,2460
VSO,20151201,44.12,1811
VTG,20151201,1.84,368569
VTM,20151201,0.012,50000
VTS,20151201,148.56,5511
VTX,20151201,0.042,2224242
WAA,20151201,1.04,10095
WAF,20151201,0.072,367000
WAM,20151201,2.06,263865
WAX,20151201,1.27,116038
WBA,20151201,1.26,239060
WBC,20151201,32.79,9117015
WCB,20151201,10.09,300
WCN,20151201,0.007,35169095
WDE,20151201,0.845,10000
WEB,20151201,5.48,340052
WEC,20151201,0.14,6106
WEL,20151201,0.12,3498
WES,20151201,38.97,2590444
WFD,20151201,9.75,5695615
WFE,20151201,0.004,1199994
WHC,20151201,0.92,1668383
WHE,20151201,0.23,507284
WHF,20151201,4.2,66500
WHN,20151201,0.001,596000
WIC,20151201,0.835,66801
WIN,20151201,0.05,155000
WKT,20151201,0.008,11883450
WLL,20151201,4.71,58985
WMK,20151201,0.96,160005
WMN,20151201,0.145,110603
WOF,20151201,0.008,50000
WOR,20151201,5.89,2413219
WOW,20151201,24.49,5036526
WPG,20151201,0.03,130000
WPI,20151201,0.024,935399
WPL,20151201,30.81,2626443
WRG,20151201,0.002,1246651
WSA,20151201,2.2,1670515
WTP,20151201,1.075,98595
WWI,20151201,0.03,550000
XAM,20151201,0.125,10000
XIP,20151201,3.12,76190
XPD,20151201,0.12,244694
XRF,20151201,0.185,16318
XRO,20151201,17.42,101763
XST,20151201,0.005,1486177
XTD,20151201,0.17,184750
XTE,20151201,0.44,38695
XTV,20151201,0.011,842171
YAL,20151201,0.1,20933
YBR,20151201,0.325,829454
YOW,20151201,1.14,256626
YPB,20151201,0.34,2923
ZIP,20151201,0.62,1118092
ZML,20151201,0.5,322868
ZNZ,20151201,6.2,843
ZRL,20151201,0.03,30000
XAF,20151201,5265.3,0
XAO,20151201,5312.6,0
XAT,20151201,5211,0
XDJ,20151201,1916.5,0
XEC,20151201,1058.1,0
XEJ,20151201,8787.6,0
XFJ,20151201,6211.8,0
XFL,20151201,5321.2,0
XGD,20151201,2344.8,0
XHJ,20151201,19866.2,0
XIJ,20151201,788.8,0
XJO,20151201,5266.1,0
XJR,20151201,2526.2,0
XKO,20151201,5218,0
XMD,20151201,5090.6,0
XMJ,20151201,7106.8,0
XMM,20151201,1959.1,0
XNJ,20151201,4963,0
XPJ,20151201,1293,0
XSJ,20151201,8433.2,0
XSO,20151201,2136.1,0
XTJ,20151201,1991.5,0
XTL,20151201,3149,0
XTO,20151201,4374.4,0
XUJ,20151201,6842.6,0
XXJ,20151201,7110.9,0
1PG,20151202,3.05,1056930
1ST,20151202,0.1,168570
3DM,20151202,0.067,635060
3PL,20151202,2.14,93791
88E,20151202,0.01,6341249
8EC,20151202,1.04,19917
8IH,20151202,1.01,30800
A2M,20151202,1.055,8474836
AAA,20151202,50.08,43799
AAC,20151202,1.5,634930
AAD,20151202,2.47,1046030
AAR,20151202,0.007,37500
AAX,20151202,0.28,118434
AB1,20151202,0.165,515607
ABA,20151202,5.35,1984
